Timestep,Person,Nationality,Gender,X_Coord,Y_Coord,Target
0,1,Chinese,female,3,-6,0
0,2,Indian,male,3,-1,0
0,3,American,male,3,1,0
0,4,American,male,1,1,0
0,5,African,female,3,-5,0
0,6,German,female,1,8,0
0,7,Chinese,female,3,6,0
0,8,Indian,male,3,4,0
0,9,Indian,female,3,3,0
0,10,Chinese,female,2,1,0
0,11,German,male,3,6,0
0,12,African,female,1,1,0
0,13,German,male,1,3,0
0,14,Chinese,female,2,-4,1
0,15,American,male,3,5,0
0,16,American,male,2,-4,1
0,17,Chinese,male,2,8,0
0,18,American,male,1,2,0
0,19,Indian,female,1,1,0
0,20,German,female,2,8,0
0,21,African,female,2,-6,0
0,22,Chinese,female,2,3,0
0,23,Indian,female,1,2,0
0,24,African,female,2,-1,0
0,25,German,male,2,-4,1
0,26,Chinese,female,2,4,0
0,27,German,male,2,6,1
0,28,African,female,1,5,0
0,29,American,female,2,3,0
0,30,African,male,1,8,1
0,31,American,female,3,6,0
0,32,African,male,1,8,0
0,33,African,male,3,2,0
0,34,German,male,2,-2,0
0,35,American,female,1,-3,0
0,36,German,female,3,-1,0
0,37,Indian,male,1,1,0
0,38,African,female,3,-5,0
0,39,Chinese,female,3,4,0
0,40,American,female,2,-6,0
0,41,Indian,female,1,7,0
0,42,American,male,2,2,0
0,43,African,female,2,-5,0
0,44,Indian,male,3,-4,0
0,45,Indian,male,2,4,0
0,46,German,female,1,-6,0
0,47,German,male,2,-5,0
0,48,African,male,2,7,0
0,49,Chinese,male,2,-5,1
0,50,Indian,female,2,4,0
0,51,Chinese,male,3,-4,0
0,52,German,male,1,8,0
0,53,Indian,female,1,2,0
0,54,German,male,1,-6,0
0,55,Indian,male,3,-6,0
0,56,American,male,1,3,0
0,57,German,male,1,2,0
0,58,Chinese,female,3,1,1
0,59,African,female,2,-5,0
0,60,German,male,2,8,0
0,61,American,male,1,1,0
0,62,African,male,1,-2,0
0,63,African,female,2,6,0
0,64,Indian,male,3,-3,0
0,65,Indian,male,2,-4,1
0,66,Chinese,male,2,-3,1
0,67,American,female,1,8,0
0,68,African,male,3,5,0
0,69,German,female,2,7,0
0,70,American,male,2,-4,0
0,71,African,female,2,5,0
0,72,Indian,female,2,-1,0
0,73,Chinese,male,3,-6,0
0,74,African,male,2,5,1
0,75,German,male,1,5,0
0,76,German,male,3,2,0
0,77,Indian,male,3,6,0
0,78,African,male,1,-6,1
0,79,African,female,3,-1,0
0,80,Chinese,female,1,-6,0
0,81,American,male,1,8,0
0,82,African,male,2,2,0
0,83,German,male,2,-4,1
0,84,Chinese,male,1,1,0
0,85,American,female,1,1,0
0,86,American,female,3,-2,0
0,87,Indian,female,2,8,0
0,88,Chinese,female,1,1,0
0,89,Chinese,female,3,-2,0
0,90,Chinese,male,1,-4,1
0,91,African,female,2,-4,0
0,92,American,female,2,6,0
0,93,German,male,1,-4,0
0,94,American,male,2,-2,0
0,95,African,male,3,8,0
0,96,German,male,1,-2,0
0,97,German,male,3,2,0
0,98,Chinese,male,3,-2,0
0,99,German,female,1,-4,0
0,100,American,male,1,-6,0
0,101,African,male,2,6,0
0,102,American,female,2,8,0
0,103,African,female,1,6,1
0,104,American,female,1,5,0
0,105,Chinese,male,3,-3,1
0,106,Indian,male,1,-5,0
0,107,American,female,1,7,0
0,108,African,female,1,7,0
0,109,American,female,2,-1,0
0,110,Chinese,male,1,-4,0
0,111,German,male,3,-5,0
0,112,Chinese,male,3,-4,0
0,113,German,male,3,-3,0
0,114,German,female,3,-4,0
0,115,African,male,1,-2,0
0,116,African,female,2,-5,1
0,117,African,male,2,8,0
0,118,African,female,1,1,0
0,119,German,female,2,-5,0
0,120,African,female,1,-1,0
0,121,African,male,3,5,0
0,122,Indian,male,3,6,0
0,123,Indian,male,2,5,0
0,124,American,female,3,1,0
0,125,Indian,male,1,2,1
0,126,American,female,3,6,0
0,127,Indian,female,2,-3,0
0,128,Indian,female,2,-2,1
0,129,Chinese,female,1,-4,0
0,130,Indian,male,3,-6,0
0,131,German,male,1,5,0
0,132,Chinese,male,1,5,0
0,133,African,female,1,-5,0
0,134,African,male,2,-4,0
0,135,German,male,3,8,0
0,136,Indian,female,3,-2,0
0,137,American,female,3,-3,0
0,138,Indian,female,1,-5,0
0,139,German,female,3,-2,0
0,140,African,male,2,2,0
0,141,Indian,female,1,2,1
0,142,American,female,3,2,0
0,143,German,female,1,6,0
0,144,German,female,1,8,1
0,145,German,female,3,-5,0
0,146,Indian,male,1,4,0
0,147,German,female,3,-3,0
0,148,Indian,male,3,4,0
0,149,Chinese,female,3,7,0
0,150,American,female,3,-4,0
0,151,Chinese,male,2,-3,0
0,152,German,female,2,-2,0
0,153,American,female,1,-4,0
0,154,American,female,2,-6,0
0,155,African,female,3,-3,0
0,156,Indian,male,3,5,0
0,157,African,female,1,-1,0
0,158,American,male,1,6,1
0,159,American,female,1,-1,0
0,160,German,female,1,-5,1
0,161,German,male,2,-6,1
0,162,Indian,female,3,-2,0
0,163,African,female,2,2,0
0,164,Chinese,male,1,-3,0
0,165,Indian,male,2,-2,0
0,166,Indian,male,1,-6,1
0,167,Chinese,female,2,-3,0
0,168,American,male,2,-4,0
0,169,American,male,2,1,0
0,170,Chinese,female,2,-3,0
0,171,African,female,1,4,1
0,172,Indian,male,2,-3,0
0,173,American,female,3,-3,0
0,174,Indian,male,3,7,0
0,175,American,female,3,8,0
0,176,African,female,2,7,0
0,177,American,male,2,7,0
0,178,Indian,female,2,-1,1
0,179,German,female,2,-3,0
0,180,Indian,male,3,-1,0
0,181,African,female,2,4,0
0,182,African,male,1,4,0
0,183,Indian,male,3,-2,0
0,184,Chinese,female,3,-6,0
0,185,Chinese,female,1,-1,0
0,186,American,female,1,6,0
0,187,Indian,female,2,8,0
0,188,German,female,1,-3,0
0,189,African,female,1,6,0
0,190,African,male,3,1,0
0,191,Chinese,male,1,1,0
0,192,Chinese,male,3,1,0
0,193,Indian,female,2,-4,0
0,194,American,male,2,6,0
0,195,African,female,2,1,0
0,196,Indian,male,3,-4,0
0,197,German,female,2,3,0
0,198,American,female,3,-5,0
0,199,African,male,2,3,0
0,200,German,female,2,5,0
0,201,African,male,3,5,0
0,202,Chinese,male,3,-1,0
0,203,African,male,2,-5,0
0,204,Chinese,female,3,7,0
0,205,German,male,2,2,0
0,206,Indian,female,3,7,0
0,207,Chinese,female,3,-5,0
0,208,German,female,3,5,1
0,209,Chinese,female,1,-4,0
0,210,Indian,female,2,-6,0
0,211,Indian,male,3,-2,0
0,212,Indian,male,1,-1,0
0,213,German,female,2,-4,0
0,214,Chinese,female,1,-1,0
0,215,Chinese,female,3,3,0
0,216,German,male,1,-6,0
0,217,American,male,1,-2,0
0,218,African,female,1,-1,0
0,219,German,female,3,-5,0
0,220,German,female,2,1,0
0,221,Indian,male,3,-3,0
0,222,Indian,male,3,5,0
0,223,Chinese,female,2,8,0
0,224,Indian,male,2,7,0
0,225,German,male,3,5,1
0,226,Indian,male,2,5,0
0,227,African,female,1,-6,0
0,228,Chinese,female,2,-3,0
0,229,African,female,3,-4,0
0,230,African,male,3,7,0
0,231,Indian,female,2,-3,0
0,232,Chinese,female,2,1,0
0,233,Indian,male,3,-6,0
0,234,African,female,1,2,1
0,235,Chinese,male,3,3,1
0,236,African,male,2,5,0
0,237,Chinese,male,2,-6,0
0,238,German,female,1,3,0
0,239,Indian,female,1,-3,0
0,240,African,female,2,3,0
0,241,Indian,female,2,-4,0
