Timestep,Person,Nationality,Gender,X_Coord,Y_Coord,Target
0,1,Chinese,female,1,-3,0
0,2,American,male,2,8,1
0,3,African,female,3,5,0
0,4,African,female,2,-4,0
0,5,Indian,female,3,-6,1
0,6,Indian,male,2,8,0
0,7,African,female,3,8,1
0,8,American,female,1,8,0
0,9,German,male,2,-4,0
0,10,Chinese,male,1,-5,1
0,11,Chinese,female,2,2,0
0,12,German,female,3,2,0
0,13,American,female,1,7,0
0,14,African,female,1,-2,0
0,15,American,female,3,4,1
0,16,African,female,1,5,0
0,17,African,female,1,6,0
0,18,Chinese,female,2,5,0
0,19,Indian,female,2,-3,0
0,20,Indian,male,1,6,1
0,21,Chinese,male,1,4,0
0,22,African,male,1,2,0
0,23,Indian,female,2,-6,1
0,24,Indian,male,2,2,0
0,25,Indian,female,3,-4,1
0,26,African,male,1,2,0
0,27,African,female,3,2,0
0,28,African,male,2,-1,0
0,29,German,female,3,-6,0
0,30,German,female,3,1,0
0,31,Indian,female,1,1,0
0,32,Chinese,female,3,-3,1
0,33,Chinese,male,3,6,1
0,34,American,female,1,-6,1
0,35,African,male,3,8,0
0,36,African,male,1,-4,0
0,37,Indian,male,3,3,0
0,38,Chinese,male,3,-6,0
0,39,African,male,3,-2,0
0,40,Indian,male,2,3,1
0,41,German,male,1,-4,0
0,42,Chinese,male,2,7,0
0,43,German,female,2,-2,1
0,44,Chinese,female,1,1,0
0,45,African,male,3,5,1
0,46,African,male,1,-6,0
0,47,African,female,2,-4,0
0,48,Chinese,female,3,7,0
0,49,German,male,3,-1,0
0,50,Chinese,female,3,5,0
0,51,German,male,1,3,0
0,52,Indian,female,2,5,0
0,53,African,female,2,8,0
0,54,Indian,female,2,-3,1
0,55,Chinese,female,1,4,0
0,56,African,female,2,-2,1
0,57,Chinese,female,1,7,0
0,58,Indian,male,1,1,0
0,59,German,male,2,1,0
0,60,Chinese,female,3,4,0
0,61,American,female,2,4,0
0,62,American,female,2,7,0
0,63,German,male,3,3,0
0,64,American,female,1,7,0
0,65,Chinese,male,1,7,0
0,66,American,female,3,1,0
0,67,German,male,3,-3,1
0,68,Chinese,male,3,6,0
0,69,American,male,1,7,0
0,70,Chinese,female,3,-2,0
0,71,African,female,2,4,0
0,72,Indian,female,1,-4,0
0,73,American,male,1,6,0
0,74,Chinese,female,1,-3,0
0,75,Indian,male,1,-1,0
0,76,Indian,female,1,-4,1
0,77,American,male,3,-6,0
0,78,Indian,male,3,3,1
0,79,Chinese,female,3,-2,0
0,80,German,male,2,5,0
0,81,Indian,male,1,4,0
0,82,American,female,3,-2,0
0,83,American,male,3,5,0
0,84,American,female,3,8,0
0,85,African,male,2,-5,0
0,86,German,female,2,5,0
0,87,German,female,1,8,0
0,88,Chinese,female,3,7,0
0,89,Indian,female,3,-4,1
0,90,Chinese,female,3,1,0
0,91,African,female,3,5,0
0,92,German,female,1,-4,0
0,93,American,female,3,-2,0
0,94,German,female,3,2,0
0,95,German,male,3,-6,0
0,96,American,female,2,-5,0
0,97,African,male,3,-4,0
0,98,Chinese,female,3,1,0
0,99,Chinese,male,2,2,0
0,100,Indian,male,2,7,0
1,1,Chinese,female,3,1,0
1,2,American,male,5,9,1
1,3,African,female,6,6,0
1,4,African,female,3,-5,0
1,5,Indian,female,5,-11,1
1,6,Indian,male,5,13,0
1,7,African,female,5,3,1
1,8,American,female,4,15,0
1,9,German,male,4,-2,0
1,10,Chinese,male,4,0,1
1,11,Chinese,female,5,10,0
1,12,German,female,6,9,0
1,13,American,female,3,2,0
1,14,African,female,2,-7,0
1,15,American,female,5,-1,1
1,16,African,female,3,-1,0
1,17,African,female,3,1,0
1,18,Chinese,female,3,12,0
1,19,Indian,female,5,-7,0
1,20,Indian,male,4,10,1
1,21,Chinese,male,3,11,0
1,22,African,male,2,0,0
1,23,Indian,female,3,-2,1
1,24,Indian,male,4,-4,0
1,25,Indian,female,6,0,1
1,26,African,male,4,10,0
1,27,African,female,4,-3,0
1,28,African,male,3,7,0
1,29,German,female,5,-9,0
1,30,German,female,5,-4,0
1,31,Indian,female,3,-1,0
1,32,Chinese,female,6,-5,1
1,33,Chinese,male,6,3,1
1,34,American,female,3,1,1
1,35,African,male,6,11,0
1,36,African,male,2,-1,0
1,37,Indian,male,4,11,0
1,38,Chinese,male,6,-4,0
1,39,African,male,4,-3,0
1,40,Indian,male,4,-3,1
1,41,German,male,3,2,0
1,42,Chinese,male,5,12,0
1,43,German,female,5,0,1
1,44,Chinese,female,4,2,0
1,45,African,male,5,8,1
1,46,African,male,4,-7,0
1,47,African,female,4,4,0
1,48,Chinese,female,6,4,0
1,49,German,male,6,-2,0
1,50,Chinese,female,4,7,0
1,51,German,male,2,-2,0
1,52,Indian,female,5,3,0
1,53,African,female,5,13,0
1,54,Indian,female,3,-9,1
1,55,Chinese,female,2,3,0
1,56,African,female,3,2,1
1,57,Chinese,female,3,11,0
1,58,Indian,male,2,0,0
1,59,German,male,3,4,0
1,60,Chinese,female,5,9,0
1,61,American,female,3,3,0
1,62,American,female,5,12,0
1,63,German,male,5,8,0
1,64,American,female,3,4,0
1,65,Chinese,male,2,5,0
1,66,American,female,4,-2,0
1,67,German,male,5,-7,1
1,68,Chinese,male,4,13,0
1,69,American,male,3,12,0
1,70,Chinese,female,6,-7,0
1,71,African,female,3,7,0
1,72,Indian,female,4,-3,0
1,73,American,male,4,11,0
1,74,Chinese,female,2,0,0
1,75,Indian,male,3,-6,0
1,76,Indian,female,2,-7,1
1,77,American,male,6,-8,0
1,78,Indian,male,6,4,1
1,79,Chinese,female,5,-8,0
1,80,German,male,5,6,0
1,81,Indian,male,2,9,0
1,82,American,female,5,-1,0
1,83,American,male,4,9,0
1,84,American,female,6,5,0
1,85,African,male,3,-9,0
1,86,German,female,5,3,0
1,87,German,female,4,16,0
1,88,Chinese,female,5,10,0
1,89,Indian,female,4,-1,1
1,90,Chinese,female,4,-2,0
1,91,African,female,6,4,0
1,92,German,female,2,3,0
1,93,American,female,4,-5,0
1,94,German,female,4,-1,0
1,95,German,male,6,0,0
1,96,American,female,3,-11,0
1,97,African,male,4,-9,0
1,98,Chinese,female,4,6,0
1,99,Chinese,male,4,9,0
1,100,Indian,male,3,15,0
2,1,Chinese,female,6,5,0
2,2,American,male,6,13,1
2,3,African,female,9,8,0
2,4,African,female,6,-4,0
2,5,Indian,female,8,-7,1
2,6,Indian,male,8,16,0
2,7,African,female,7,1,1
2,8,American,female,7,9,0
2,9,German,male,5,4,0
2,10,Chinese,male,7,8,1
2,11,Chinese,female,6,7,0
2,12,German,female,8,4,0
2,13,American,female,6,8,0
2,14,African,female,4,-8,0
2,15,American,female,7,0,1
2,16,African,female,6,6,0
2,17,African,female,5,0,0
2,18,Chinese,female,5,18,0
2,19,Indian,female,6,-8,0
2,20,Indian,male,6,9,1
2,21,Chinese,male,5,12,0
2,22,African,male,3,-1,0
2,23,Indian,female,5,2,1
2,24,Indian,male,5,-10,0
2,25,Indian,female,7,8,1
2,26,African,male,5,9,0
2,27,African,female,7,4,0
2,28,African,male,6,15,0
2,29,German,female,7,-12,0
2,30,German,female,6,2,0
2,31,Indian,female,4,-5,0
2,32,Chinese,female,8,-9,1
2,33,Chinese,male,8,9,1
2,34,American,female,5,-5,1
2,35,African,male,9,13,0
2,36,African,male,3,-4,0
2,37,Indian,male,7,16,0
2,38,Chinese,male,8,-10,0
2,39,African,male,6,4,0
2,40,Indian,male,6,-1,1
2,41,German,male,6,3,0
2,42,Chinese,male,7,7,0
2,43,German,female,6,1,1
2,44,Chinese,female,7,4,0
2,45,African,male,6,10,1
2,46,African,male,5,-8,0
2,47,African,female,7,6,0
2,48,Chinese,female,8,10,0
2,49,German,male,9,0,0
2,50,Chinese,female,6,5,0
2,51,German,male,3,5,0
2,52,Indian,female,8,11,0
2,53,African,female,6,17,0
2,54,Indian,female,5,-6,1
2,55,Chinese,female,5,11,0
2,56,African,female,6,5,1
2,57,Chinese,female,6,14,0
2,58,Indian,male,5,-2,0
2,59,German,male,5,2,0
2,60,Chinese,female,7,10,0
2,61,American,female,5,1,0
2,62,American,female,6,20,0
2,63,German,male,8,5,0
2,64,American,female,5,5,0
2,65,Chinese,male,5,6,0
2,66,American,female,5,-5,0
2,67,German,male,6,-11,1
2,68,Chinese,male,5,19,0
2,69,American,male,5,6,0
2,70,Chinese,female,9,-3,0
2,71,African,female,4,5,0
2,72,Indian,female,6,-2,0
2,73,American,male,5,19,0
2,74,Chinese,female,3,1,0
2,75,Indian,male,4,1,0
2,76,Indian,female,4,-2,1
2,77,American,male,8,-3,0
2,78,Indian,male,7,3,1
2,79,Chinese,female,8,0,0
2,80,German,male,6,7,0
2,81,Indian,male,4,13,0
2,82,American,female,7,-5,0
2,83,American,male,6,11,0
2,84,American,female,7,1,0
2,85,African,male,4,-3,0
2,86,German,female,8,5,0
2,87,German,female,6,12,0
2,88,Chinese,female,8,13,0
2,89,Indian,female,5,1,1
2,90,Chinese,female,5,2,0
2,91,African,female,7,5,0
2,92,German,female,5,4,0
2,93,American,female,5,3,0
2,94,German,female,6,7,0
2,95,German,male,7,4,0
2,96,American,female,4,-12,0
2,97,African,male,6,-13,0
2,98,Chinese,female,7,13,0
2,99,Chinese,male,5,3,0
2,100,Indian,male,6,17,0
3,1,Chinese,female,7,1,0
3,2,American,male,9,9,1
3,3,African,female,11,9,0
3,4,African,female,9,1,0
3,5,Indian,female,11,-5,1
3,6,Indian,male,9,18,0
3,7,African,female,8,8,1
3,8,American,female,9,8,0
3,9,German,male,7,10,0
3,10,Chinese,male,10,16,1
3,11,Chinese,female,8,8,0
3,12,German,female,9,6,0
3,13,American,female,9,15,0
3,14,African,female,5,-2,0
3,15,American,female,8,1,1
3,16,African,female,7,8,0
3,17,African,female,8,-2,0
3,18,Chinese,female,8,23,0
3,19,Indian,female,9,-2,0
3,20,Indian,male,7,4,1
3,21,Chinese,male,8,20,0
3,22,African,male,4,6,0
3,23,Indian,female,8,1,1
3,24,Indian,male,7,-11,0
3,25,Indian,female,8,9,1
3,26,African,male,8,16,0
3,27,African,female,9,0,0
3,28,African,male,8,13,0
3,29,German,female,10,-9,0
3,30,German,female,8,0,0
3,31,Indian,female,7,3,0
3,32,Chinese,female,10,-14,1
3,33,Chinese,male,9,11,1
3,34,American,female,6,-8,1
3,35,African,male,12,19,0
3,36,African,male,6,1,0
3,37,Indian,male,9,13,0
3,38,Chinese,male,9,-6,0
3,39,African,male,7,5,0
3,40,Indian,male,7,-4,1
3,41,German,male,7,11,0
3,42,Chinese,male,9,13,0
3,43,German,female,8,4,1
3,44,Chinese,female,8,2,0
3,45,African,male,9,5,1
3,46,African,male,6,-10,0
3,47,African,female,9,10,0
3,48,Chinese,female,10,7,0
3,49,German,male,10,-4,0
3,50,Chinese,female,8,4,0
3,51,German,male,5,8,0
3,52,Indian,female,11,8,0
3,53,African,female,7,21,0
3,54,Indian,female,7,-9,1
3,55,Chinese,female,6,14,0
3,56,African,female,9,7,1
3,57,Chinese,female,8,17,0
3,58,Indian,male,7,6,0
3,59,German,male,8,8,0
3,60,Chinese,female,8,8,0
3,61,American,female,7,7,0
3,62,American,female,7,24,0
3,63,German,male,9,6,0
3,64,American,female,7,10,0
3,65,Chinese,male,8,4,0
3,66,American,female,7,-2,0
3,67,German,male,9,-4,1
3,68,Chinese,male,6,15,0
3,69,American,male,6,4,0
3,70,Chinese,female,10,-5,0
3,71,African,female,7,10,0
3,72,Indian,female,8,-5,0
3,73,American,male,7,25,0
3,74,Chinese,female,5,-2,0
3,75,Indian,male,7,-1,0
3,76,Indian,female,7,5,1
3,77,American,male,11,-2,0
3,78,Indian,male,9,5,1
3,79,Chinese,female,9,-4,0
3,80,German,male,8,2,0
3,81,Indian,male,5,17,0
3,82,American,female,9,-2,0
3,83,American,male,9,5,0
3,84,American,female,9,3,0
3,85,African,male,7,-6,0
3,86,German,female,10,6,0
3,87,German,female,9,19,0
3,88,Chinese,female,9,9,0
3,89,Indian,female,8,-4,1
3,90,Chinese,female,8,-3,0
3,91,African,female,9,1,0
3,92,German,female,6,5,0
3,93,American,female,7,7,0
3,94,German,female,7,1,0
3,95,German,male,8,7,0
3,96,American,female,5,-18,0
3,97,African,male,8,-15,0
3,98,Chinese,female,10,9,0
3,99,Chinese,male,6,6,0
3,100,Indian,male,8,16,0
4,1,Chinese,female,9,-1,0
4,2,American,male,11,3,1
4,3,African,female,13,8,0
4,4,African,female,11,-3,0
4,5,Indian,female,13,-2,1
4,6,Indian,male,12,23,0
4,7,African,female,9,12,1
4,8,American,female,10,6,0
4,9,German,male,8,11,0
4,10,Chinese,male,11,15,1
4,11,Chinese,female,9,13,0
4,12,German,female,11,10,0
4,13,American,female,12,23,0
4,14,African,female,6,-1,0
4,15,American,female,11,8,1
4,16,African,female,9,9,0
4,17,African,female,11,-6,0
4,18,Chinese,female,11,22,0
4,19,Indian,female,12,3,0
4,20,Indian,male,8,12,1
4,21,Chinese,male,9,26,0
4,22,African,male,5,8,0
4,23,Indian,female,10,6,1
4,24,Indian,male,8,-9,0
4,25,Indian,female,10,12,1
4,26,African,male,10,14,0
4,27,African,female,11,2,0
4,28,African,male,10,11,0
4,29,German,female,13,-11,0
4,30,German,female,10,-3,0
4,31,Indian,female,8,-2,0
4,32,Chinese,female,12,-18,1
4,33,Chinese,male,12,5,1
4,34,American,female,9,-11,1
4,35,African,male,15,13,0
4,36,African,male,7,-3,0
4,37,Indian,male,12,18,0
4,38,Chinese,male,11,-7,0
4,39,African,male,9,1,0
4,40,Indian,male,8,-2,1
4,41,German,male,9,14,0
4,42,Chinese,male,12,20,0
4,43,German,female,9,9,1
4,44,Chinese,female,11,-3,0
4,45,African,male,10,3,1
4,46,African,male,8,-11,0
4,47,African,female,11,12,0
4,48,Chinese,female,13,5,0
4,49,German,male,11,0,0
4,50,Chinese,female,9,5,0
4,51,German,male,8,9,0
4,52,Indian,female,12,6,0
4,53,African,female,9,18,0
4,54,Indian,female,9,-15,1
4,55,Chinese,female,7,16,0
4,56,African,female,10,2,1
4,57,Chinese,female,11,11,0
4,58,Indian,male,10,12,0
4,59,German,male,11,7,0
4,60,Chinese,female,11,12,0
4,61,American,female,8,13,0
4,62,American,female,10,30,0
4,63,German,male,10,9,0
4,64,American,female,9,17,0
4,65,Chinese,male,11,-2,0
4,66,American,female,10,1,0
4,67,German,male,11,4,1
4,68,Chinese,male,9,9,0
4,69,American,male,8,9,0
4,70,Chinese,female,13,-8,0
4,71,African,female,9,5,0
4,72,Indian,female,11,-8,0
4,73,American,male,9,21,0
4,74,Chinese,female,6,-3,0
4,75,Indian,male,10,-4,0
4,76,Indian,female,9,1,1
4,77,American,male,12,2,0
4,78,Indian,male,10,7,1
4,79,Chinese,female,12,-6,0
4,80,German,male,11,7,0
4,81,Indian,male,6,15,0
4,82,American,female,12,5,0
4,83,American,male,10,4,0
4,84,American,female,11,1,0
4,85,African,male,8,2,0
4,86,German,female,13,0,0
4,87,German,female,11,20,0
4,88,Chinese,female,11,16,0
4,89,Indian,female,9,-5,1
4,90,Chinese,female,10,0,0
4,91,African,female,10,3,0
4,92,German,female,7,10,0
4,93,American,female,8,12,0
4,94,German,female,10,-2,0
4,95,German,male,10,9,0
4,96,American,female,8,-10,0
4,97,African,male,11,-21,0
4,98,Chinese,female,12,16,0
4,99,Chinese,male,8,8,0
4,100,Indian,male,9,18,0
5,1,Chinese,female,12,0,0
5,2,American,male,13,-2,1
5,3,African,female,16,5,0
5,4,African,female,12,-9,0
5,5,Indian,female,14,5,1
5,6,Indian,male,15,17,0
5,7,African,female,11,7,1
5,8,American,female,11,0,0
5,9,German,male,11,6,0
5,10,Chinese,male,12,11,1
5,11,Chinese,female,11,14,0
5,12,German,female,12,7,0
5,13,American,female,14,25,0
5,14,African,female,7,5,0
5,15,American,female,14,7,1
5,16,African,female,11,8,0
5,17,African,female,13,2,0
5,18,Chinese,female,14,24,0
5,19,Indian,female,14,7,0
5,20,Indian,male,9,18,1
5,21,Chinese,male,12,22,0
5,22,African,male,6,14,0
5,23,Indian,female,11,2,1
5,24,Indian,male,9,-13,0
5,25,Indian,female,12,13,1
5,26,African,male,13,19,0
5,27,African,female,13,7,0
5,28,African,male,12,7,0
5,29,German,female,15,-5,0
5,30,German,female,13,-4,0
5,31,Indian,female,10,-5,0
5,32,Chinese,female,13,-17,1
5,33,Chinese,male,15,6,1
5,34,American,female,12,-15,1
5,35,African,male,17,18,0
5,36,African,male,9,-4,0
5,37,Indian,male,15,20,0
5,38,Chinese,male,14,1,0
5,39,African,male,12,6,0
5,40,Indian,male,11,-7,1
5,41,German,male,10,20,0
5,42,Chinese,male,15,21,0
5,43,German,female,12,6,1
5,44,Chinese,female,12,-9,0
5,45,African,male,11,-1,1
5,46,African,male,10,-7,0
5,47,African,female,13,20,0
5,48,Chinese,female,15,13,0
5,49,German,male,13,-1,0
5,50,Chinese,female,12,3,0
5,51,German,male,9,17,0
5,52,Indian,female,13,7,0
5,53,African,female,10,12,0
5,54,Indian,female,11,-10,1
5,55,Chinese,female,10,11,0
5,56,African,female,10,4,1
5,57,Chinese,female,12,7,0
5,58,Indian,male,12,14,0
5,59,German,male,12,10,0
5,60,Chinese,female,12,8,0
5,61,American,female,9,16,0
5,62,American,female,11,38,0
5,63,German,male,13,13,0
5,64,American,female,10,21,0
5,65,Chinese,male,12,-8,0
5,66,American,female,12,-5,0
5,67,German,male,12,0,1
5,68,Chinese,male,12,17,0
5,69,American,male,9,8,0
5,70,Chinese,female,14,-5,0
5,71,African,female,10,1,0
5,72,Indian,female,14,-6,0
5,73,American,male,11,24,0
5,74,Chinese,female,8,5,0
5,75,Indian,male,11,0,0
5,76,Indian,female,12,-4,1
5,77,American,male,13,5,0
5,78,Indian,male,12,3,1
