Timestep,Person,Nationality,Gender,X_Coord,Y_Coord,Target
0,1,Chinese,female,1,-2,0
0,2,American,male,2,8,0
0,3,African,female,1,7,1
0,4,American,female,1,-6,0
0,5,Chinese,male,3,-5,0
0,6,American,male,3,8,1
0,7,German,female,1,-2,1
0,8,African,female,1,-3,1
0,9,German,male,2,1,0
0,10,Chinese,female,2,1,1
0,11,American,female,2,2,0
0,12,African,male,2,5,0
0,13,German,male,2,6,0
0,14,African,male,2,5,1
0,15,African,male,3,-5,0
0,16,African,male,3,-1,0
0,17,American,female,1,-5,0
0,18,African,female,1,2,0
0,19,Indian,male,2,4,0
0,20,Chinese,female,2,6,0
0,21,Indian,female,1,-3,0
0,22,Indian,male,3,7,0
0,23,American,male,1,-2,0
0,24,Chinese,male,1,-1,0
0,25,African,male,3,-2,0
0,26,Chinese,female,1,1,0
0,27,Indian,female,1,-5,0
0,28,African,male,1,5,0
0,29,Chinese,male,2,6,0
0,30,Indian,female,2,8,0
0,31,African,female,1,-6,0
0,32,Chinese,male,3,-3,0
0,33,Indian,female,3,5,1
0,34,Chinese,male,2,4,1
0,35,German,female,1,-5,0
0,36,African,male,2,-5,0
0,37,African,female,2,-6,0
0,38,Chinese,male,3,-5,0
0,39,Indian,male,2,-1,0
0,40,Chinese,female,2,7,0
0,41,Indian,male,3,-5,0
0,42,German,male,2,-4,1
0,43,Chinese,female,3,2,0
0,44,German,male,3,6,1
0,45,Indian,female,1,-3,0
0,46,African,female,2,-2,0
0,47,Chinese,male,1,-5,0
0,48,American,female,2,-4,0
0,49,Chinese,male,2,4,0
0,50,Chinese,male,2,-6,0
0,51,Indian,male,2,6,0
0,52,American,female,3,5,0
0,53,African,female,2,2,0
0,54,American,male,1,-3,0
0,55,African,male,2,3,0
0,56,American,female,1,5,0
0,57,African,female,2,1,0
0,58,African,female,1,-6,0
0,59,American,female,1,5,0
0,60,Chinese,male,2,-2,0
0,61,American,female,1,2,0
0,62,Indian,male,3,-2,0
0,63,American,female,2,5,0
0,64,Indian,female,3,5,0
0,65,Chinese,male,3,5,0
0,66,American,male,2,-4,1
0,67,African,female,2,-5,0
0,68,African,female,3,1,0
0,69,American,male,1,5,0
0,70,German,male,3,1,0
0,71,German,male,2,8,0
0,72,Indian,female,3,1,1
0,73,German,female,3,7,0
0,74,Chinese,female,1,4,0
0,75,Indian,female,3,-6,0
1,1,Chinese,female,4,2,0
1,2,American,male,5,9,0
1,3,African,female,3,8,1
1,4,American,female,4,-3,0
1,5,Chinese,male,6,-3,0
1,6,American,male,4,3,1
1,7,German,female,2,5,1
1,8,African,female,2,3,1
1,9,German,male,3,6,0
1,10,Chinese,female,4,-5,1
1,11,American,female,4,-2,0
1,12,African,male,3,10,0
1,13,German,male,3,4,0
1,14,African,male,4,6,1
1,15,African,male,5,0,0
1,16,African,male,6,-7,0
1,17,American,female,3,-8,0
1,18,African,female,4,-2,0
1,19,Indian,male,4,10,0
1,20,Chinese,female,4,8,0
1,21,Indian,female,4,5,0
1,22,Indian,male,5,8,0
1,23,American,male,4,-7,0
1,24,Chinese,male,4,-6,0
1,25,African,male,5,4,0
1,26,Chinese,female,3,-3,0
1,27,Indian,female,3,-7,0
1,28,African,male,2,6,0
1,29,Chinese,male,3,2,0
1,30,Indian,female,3,3,0
1,31,African,female,4,-2,0
1,32,Chinese,male,4,-1,0
1,33,Indian,female,5,6,1
1,34,Chinese,male,3,3,1
1,35,German,female,4,2,0
1,36,African,male,5,-9,0
1,37,African,female,3,-3,0
1,38,Chinese,male,4,-3,0
1,39,Indian,male,3,1,0
1,40,Chinese,female,4,12,0
1,41,Indian,male,5,-6,0
1,42,German,male,2,-2,1
1,43,Chinese,female,6,0,0
1,44,German,male,4,1,1
1,45,Indian,female,2,0,0
1,46,African,female,5,-5,0
1,47,Chinese,male,3,-10,0
1,48,American,female,4,-2,0
1,49,Chinese,male,5,7,0
1,50,Chinese,male,3,2,0
1,51,Indian,male,5,10,0
1,52,American,female,4,13,0
1,53,African,female,4,8,0
1,54,American,male,4,-7,0
1,55,African,male,3,4,0
1,56,American,female,4,7,0
1,57,African,female,5,-4,0
1,58,African,female,2,1,0
1,59,American,female,2,1,0
1,60,Chinese,male,4,4,0
1,61,American,female,4,5,0
1,62,Indian,male,6,0,0
1,63,American,female,4,13,0
1,64,Indian,female,5,11,0
1,65,Chinese,male,4,-1,0
1,66,American,male,5,4,1
1,67,African,female,4,3,0
1,68,African,female,4,3,0
1,69,American,male,2,8,0
1,70,German,male,6,-3,0
1,71,German,male,4,13,0
1,72,Indian,female,5,0,1
1,73,German,female,5,1,0
1,74,Chinese,female,2,8,0
1,75,Indian,female,4,-7,0
2,1,Chinese,female,7,-1,0
2,2,American,male,6,13,0
2,3,African,female,6,4,1
2,4,American,female,7,5,0
2,5,Chinese,male,9,2,0
2,6,American,male,7,0,1
2,7,German,female,3,9,1
2,8,African,female,5,6,1
2,9,German,male,5,2,0
2,10,Chinese,female,6,-9,1
2,11,American,female,7,5,0
2,12,African,male,4,17,0
2,13,German,male,4,6,0
2,14,African,male,6,7,1
2,15,African,male,7,-6,0
2,16,African,male,7,-5,0
2,17,American,female,4,-6,0
2,18,African,female,6,3,0
2,19,Indian,male,7,11,0
2,20,Chinese,female,5,13,0
2,21,Indian,female,5,2,0
2,22,Indian,male,7,6,0
2,23,American,male,7,-11,0
2,24,Chinese,male,6,2,0
2,25,African,male,6,-2,0
2,26,Chinese,female,5,-2,0
2,27,Indian,female,4,-5,0
2,28,African,male,4,4,0
2,29,Chinese,male,6,8,0
2,30,Indian,female,4,1,0
2,31,African,female,5,6,0
2,32,Chinese,male,7,4,0
2,33,Indian,female,8,3,1
2,34,Chinese,male,6,8,1
2,35,German,female,5,1,0
2,36,African,male,8,-4,0
2,37,African,female,6,-1,0
2,38,Chinese,male,7,3,0
2,39,Indian,male,5,-2,0
2,40,Chinese,female,6,20,0
2,41,Indian,male,7,-5,0
2,42,German,male,2,0,1
2,43,Chinese,female,9,4,0
2,44,German,male,5,2,1
2,45,Indian,female,3,1,0
2,46,African,female,7,-10,0
2,47,Chinese,male,6,-2,0
2,48,American,female,7,-8,0
2,49,Chinese,male,8,6,0
2,50,Chinese,male,4,5,0
2,51,Indian,male,8,17,0
2,52,American,female,5,8,0
2,53,African,female,5,12,0
2,54,American,male,7,-1,0
2,55,African,male,5,-1,0
2,56,American,female,6,2,0
2,57,African,female,7,0,0
2,58,African,female,5,0,0
2,59,American,female,4,6,0
2,60,Chinese,male,5,-2,0
2,61,American,female,7,6,0
2,62,Indian,male,8,-1,0
2,63,American,female,7,15,0
2,64,Indian,female,6,17,0
2,65,Chinese,male,5,4,0
2,66,American,male,8,0,1
2,67,African,female,7,4,0
2,68,African,female,7,2,0
2,69,American,male,5,7,0
2,70,German,male,7,-4,0
2,71,German,male,5,11,0
2,72,Indian,female,7,1,1
2,73,German,female,6,-5,0
2,74,Chinese,female,5,16,0
2,75,Indian,female,5,1,0
3,1,Chinese,female,8,5,0
3,2,American,male,9,9,0
3,3,African,female,9,7,1
3,4,American,female,8,10,0
3,5,Chinese,male,10,7,0
3,6,American,male,9,5,1
3,7,German,female,5,4,1
3,8,African,female,8,14,1
3,9,German,male,7,10,0
3,10,Chinese,female,8,-4,1
3,11,American,female,10,13,0
3,12,African,male,5,16,0
3,13,German,male,7,13,0
3,14,African,male,7,9,1
3,15,African,male,9,-1,0
3,16,African,male,8,-9,0
3,17,American,female,7,2,0
3,18,African,female,7,1,0
3,19,Indian,male,8,16,0
3,20,Chinese,female,8,16,0
3,21,Indian,female,8,-3,0
3,22,Indian,male,10,0,0
3,23,American,male,8,-6,0
3,24,Chinese,male,7,-4,0
3,25,African,male,8,3,0
3,26,Chinese,female,8,5,0
3,27,Indian,female,5,-4,0
3,28,African,male,6,8,0
3,29,Chinese,male,9,2,0
3,30,Indian,female,5,4,0
3,31,African,female,7,1,0
3,32,Chinese,male,10,5,0
3,33,Indian,female,9,2,1
3,34,Chinese,male,9,2,1
3,35,German,female,7,2,0
3,36,African,male,9,3,0
3,37,African,female,8,2,0
3,38,Chinese,male,9,10,0
3,39,Indian,male,7,4,0
3,40,Chinese,female,9,21,0
3,41,Indian,male,8,-4,0
3,42,German,male,2,2,1
3,43,Chinese,female,10,2,0
3,44,German,male,6,-3,1
3,45,Indian,female,4,-2,0
3,46,African,female,9,-6,0
3,47,Chinese,male,7,5,0
3,48,American,female,9,-6,0
3,49,Chinese,male,9,12,0
3,50,Chinese,male,6,11,0
3,51,Indian,male,9,13,0
3,52,American,female,6,4,0
3,53,African,female,6,15,0
3,54,American,male,8,7,0
3,55,African,male,8,6,0
3,56,American,female,9,-1,0
3,57,African,female,9,-6,0
3,58,African,female,8,1,0
3,59,American,female,6,7,0
3,60,Chinese,male,8,-7,0
3,61,American,female,8,3,0
3,62,Indian,male,9,-6,0
3,63,American,female,10,22,0
3,64,Indian,female,7,16,0
3,65,Chinese,male,6,8,0
3,66,American,male,11,8,1
3,67,African,female,9,0,0
3,68,African,female,10,3,0
3,69,American,male,8,10,0
3,70,German,male,9,-2,0
3,71,German,male,6,13,0
3,72,Indian,female,8,-4,1
3,73,German,female,9,-9,0
3,74,Chinese,female,6,15,0
3,75,Indian,female,7,7,0
4,1,Chinese,female,10,3,0
4,2,American,male,11,3,0
4,3,African,female,10,3,1
4,4,American,female,10,5,0
4,5,Chinese,male,12,4,0
4,6,American,male,10,3,1
4,7,German,female,8,-2,1
4,8,African,female,9,10,1
4,9,German,male,10,12,0
4,10,Chinese,female,9,-6,1
4,11,American,female,13,17,0
4,12,African,male,8,14,0
4,13,German,male,10,18,0
4,14,African,male,8,17,1
4,15,African,male,12,7,0
4,16,African,male,9,-8,0
4,17,American,female,9,6,0
4,18,African,female,10,6,0
4,19,Indian,male,10,22,0
4,20,Chinese,female,9,15,0
4,21,Indian,female,10,-1,0
4,22,Indian,male,11,5,0
4,23,American,male,10,-9,0
4,24,Chinese,male,9,-6,0
4,25,African,male,9,-1,0
4,26,Chinese,female,10,12,0
4,27,Indian,female,8,3,0
4,28,African,male,7,2,0
4,29,Chinese,male,11,-4,0
4,30,Indian,female,8,-2,0
4,31,African,female,9,3,0
4,32,Chinese,male,13,7,0
4,33,Indian,female,10,-3,1
4,34,Chinese,male,10,5,1
4,35,German,female,10,4,0
4,36,African,male,12,-3,0
4,37,African,female,10,3,0
4,38,Chinese,male,12,13,0
4,39,Indian,male,10,9,0
4,40,Chinese,female,12,16,0
4,41,Indian,male,9,-3,0
4,42,German,male,2,4,1
4,43,Chinese,female,11,-2,0
4,44,German,male,8,-8,1
4,45,Indian,female,5,-6,0
4,46,African,female,12,-1,0
4,47,Chinese,male,9,12,0
4,48,American,female,10,-9,0
4,49,Chinese,male,11,7,0
4,50,Chinese,male,9,18,0
4,51,Indian,male,10,14,0
4,52,American,female,9,8,0
4,53,African,female,9,9,0
4,54,American,male,11,3,0
4,55,African,male,10,10,0
4,56,American,female,12,0,0
4,57,African,female,10,-11,0
4,58,African,female,10,5,0
4,59,American,female,9,3,0
4,60,Chinese,male,11,-4,0
4,61,American,female,11,7,0
4,62,Indian,male,10,-11,0
4,63,American,female,13,16,0
4,64,Indian,female,10,15,0
4,65,Chinese,male,7,4,0
4,66,American,male,14,12,1
4,67,African,female,10,6,0
