Timestep,Person,Nationality,Gender,X_Coord,Y_Coord,Target
0,1,Indian,female,1,4,0
0,2,African,male,2,8,0
0,3,Chinese,female,3,-4,0
0,4,Chinese,male,3,3,1
0,5,Chinese,female,3,6,0
0,6,German,female,1,-1,1
0,7,American,female,2,-4,0
0,8,American,male,1,1,1
0,9,Indian,male,1,-1,0
0,10,Indian,male,3,5,0
0,11,American,male,1,-3,0
0,12,Indian,female,2,3,0
0,13,Indian,female,2,7,0
0,14,Chinese,female,3,-5,0
0,15,Indian,female,2,3,0
0,16,Chinese,female,1,-5,0
0,17,African,female,2,-4,0
0,18,German,female,3,5,0
0,19,African,male,3,2,0
0,20,Chinese,male,2,5,0
0,21,Chinese,male,3,-2,0
0,22,Indian,female,2,3,0
0,23,Chinese,female,2,-1,0
0,24,African,female,1,-6,0
0,25,Indian,female,3,-1,0
0,26,German,female,3,3,0
0,27,German,male,1,5,0
0,28,Indian,female,2,-4,0
0,29,Indian,female,2,1,0
0,30,German,male,1,7,0
0,31,Chinese,female,2,6,0
0,32,German,female,3,6,0
0,33,Chinese,male,3,2,0
0,34,Indian,male,2,6,1
0,35,Indian,female,2,-4,0
0,36,Chinese,female,1,6,0
0,37,American,male,3,-7,0
0,38,Chinese,female,3,-6,0
0,39,German,female,2,1,0
0,40,Chinese,female,2,4,0
0,41,American,male,1,3,0
0,42,African,male,3,-1,0
0,43,Chinese,male,1,-5,0
0,44,Chinese,male,1,-6,0
0,45,African,male,3,8,0
0,46,German,female,2,-1,0
0,47,Indian,male,2,-5,0
0,48,German,male,3,-1,0
0,49,Chinese,female,2,-1,0
0,50,African,female,1,5,0
0,51,Indian,female,1,7,0
0,52,Chinese,female,3,5,0
0,53,African,female,3,-2,0
0,54,German,male,3,-6,0
0,55,German,female,3,6,0
0,56,German,male,2,2,1
0,57,Chinese,male,3,-6,0
0,58,Chinese,female,2,-8,0
0,59,Chinese,male,2,-5,0
0,60,German,male,3,-5,0
0,61,Chinese,male,1,-6,0
0,62,Indian,male,2,2,0
0,63,Chinese,female,1,-3,0
0,64,German,female,1,3,0
0,65,German,female,3,8,0
0,66,American,female,2,4,0
0,67,Chinese,male,2,-4,1
0,68,African,female,1,-2,0
0,69,Chinese,male,1,-1,0
0,70,Chinese,male,2,-1,0
0,71,Indian,female,2,1,0
0,72,Chinese,male,3,1,0
0,73,Chinese,female,3,-5,0
0,74,African,male,3,-2,1
